click_date,mda_idx,total_conv,extreme_cnt,fraud_loss
2025-08-17,578,232,0,0
2025-08-17,579,246,0,0
2025-08-17,582,135,0,0
2025-08-17,583,11,0,0
2025-08-17,621,105,0,0
2025-08-17,634,101,93,1072
2025-08-17,637,73,0,0
2025-08-17,638,113,0,0
2025-08-17,639,94,0,0
2025-08-17,643,6,0,0
2025-08-17,645,19,0,0
2025-08-17,646,25,0,0
2025-08-17,651,2,0,0
2025-08-17,654,2,0,0
2025-08-17,655,4,0,0
2025-08-17,667,96,1,180
2025-08-17,671,360,0,0
2025-08-17,672,396,0,0
2025-08-17,674,191,0,0
2025-08-17,675,144,0,0
2025-08-17,676,39,0,0
2025-08-17,677,27,0,0
2025-08-17,678,160,0,0
2025-08-17,682,87,0,0
2025-08-17,683,167,0,0
2025-08-17,684,42,0,0
2025-08-17,685,55,0,0
2025-08-17,686,1,0,0
2025-08-17,687,68,0,0
2025-08-17,688,77,0,0
2025-08-17,700,141,0,0
2025-08-17,701,278,0,0
2025-08-17,702,208,0,0
2025-08-17,703,81,0,0
2025-08-17,715,12,0,0
2025-08-17,716,40,0,0
2025-08-17,718,191,0,0
2025-08-17,725,14,0,0
2025-08-17,739,145,0,0
2025-08-17,740,67,0,0
2025-08-17,756,169,0,0
2025-08-17,757,191,0,0
2025-08-17,758,29,0,0
2025-08-17,760,25,0,0
2025-08-17,761,140,140,14750
2025-08-17,772,9,2,240
2025-08-17,790,19,0,0
2025-08-17,794,152,0,0
2025-08-17,795,183,0,0
2025-08-17,796,24,0,0
2025-08-17,797,19,0,0
2025-08-17,798,166,0,0
2025-08-17,799,179,0,0
2025-08-17,801,518,0,0
2025-08-17,804,59,0,0
2025-08-17,805,173,0,0
2025-08-17,806,225,0,0
2025-08-17,807,58,0,0
2025-08-17,808,179,0,0
2025-08-17,812,250,0,0
2025-08-17,817,45,0,0
2025-08-17,818,5,0,0
2025-08-17,824,268,0,0
2025-08-17,825,148,0,0
2025-08-17,826,152,0,0
2025-08-17,827,187,0,0
2025-08-17,828,112,0,0
2025-08-17,844,142,0,0
2025-08-17,845,261,0,0
2025-08-17,848,301,0,0
2025-08-17,849,198,0,0
2025-08-17,850,246,0,0
2025-08-17,851,221,0,0
2025-08-17,854,7,0,0
2025-08-17,980,2,0,0
2025-08-17,990,15,0,0
2025-08-17,997,8,0,0
2025-08-17,1010,19,0,0
2025-08-17,1012,8,0,0
2025-08-17,1013,14,0,0
2025-08-17,1020,592,0,0
2025-08-17,1021,224,0,0
2025-08-17,1022,226,0,0
2025-08-17,1025,16,0,0
2025-08-17,1026,17,0,0
2025-08-17,1027,9,0,0
2025-08-17,1029,43,0,0
2025-08-17,1030,6,0,0
2025-08-17,1032,18,0,0
2025-08-17,1045,155,0,0
2025-08-17,1046,239,0,0
2025-08-17,1047,326,0,0
2025-08-17,1048,62,0,0
2025-08-18,12,326,20,3540
2025-08-18,14,474,41,6760
2025-08-18,18,3,0,0
2025-08-18,22,441,23,4100
2025-08-18,30,117,0,0
2025-08-18,32,4,0,0
2025-08-18,54,182,9,1640
2025-08-18,56,254,26,5980
2025-08-18,58,52,2,6400
2025-08-18,73,1,0,0
2025-08-18,108,107,0,0
2025-08-18,246,28,6,660
2025-08-18,270,740,111,2907
2025-08-18,281,1,0,0
2025-08-18,294,23,23,7040
2025-08-18,303,379,0,0
2025-08-18,324,373,0,0
2025-08-18,337,1,0,0
2025-08-18,340,290,0,0
2025-08-18,341,239,0,0
2025-08-18,342,579,65,15600
2025-08-18,343,638,77,18480
2025-08-18,344,86,7,1680
2025-08-18,356,29,2,340
2025-08-18,371,304,154,1581
2025-08-18,375,3,0,0
2025-08-18,384,19,6,6000
2025-08-18,385,50,4,2340
2025-08-18,389,22,0,0
2025-08-18,396,38,0,0
2025-08-18,397,401,8,1920
2025-08-18,398,30,9,1290
2025-08-18,401,1,0,0
2025-08-18,442,1,0,0
2025-08-18,458,24,6,1020
2025-08-18,482,257,10,1800
2025-08-18,492,10,10,100
2025-08-18,496,859,38,6720
2025-08-18,539,120,10,1840
2025-08-18,540,241,10,1920
2025-08-18,562,531,531,57921
2025-08-18,563,6909,6909,106570
2025-08-18,564,1,0,0
2025-08-18,578,249,0,0
2025-08-18,579,319,0,0
2025-08-18,582,116,0,0
2025-08-18,583,7,0,0
2025-08-18,621,369,0,0
2025-08-18,634,98,97,1072
2025-08-18,637,285,0,0
2025-08-18,638,100,0,0
2025-08-18,639,70,0,0
2025-08-18,643,7,0,0
2025-08-18,645,13,0,0
2025-08-18,646,114,0,0
2025-08-18,651,1,0,0
2025-08-18,654,1,0,0
2025-08-18,655,4,1,120
2025-08-18,667,93,3,450
2025-08-18,671,405,0,0
2025-08-18,672,504,0,0
2025-08-18,674,257,0,0
2025-08-18,675,252,0,0
2025-08-18,676,85,0,0
2025-08-18,677,82,0,0
2025-08-18,678,238,0,0
2025-08-18,682,139,0,0
2025-08-18,683,183,0,0
2025-08-18,684,83,0,0
2025-08-18,685,100,0,0
2025-08-18,687,118,0,0
2025-08-18,688,124,0,0
2025-08-18,700,210,0,0
2025-08-18,701,159,0,0
2025-08-18,702,216,0,0
2025-08-18,703,88,0,0
2025-08-18,714,1,0,0
2025-08-18,715,24,0,0
2025-08-18,716,74,0,0
2025-08-18,718,207,0,0
2025-08-18,725,28,0,0
2025-08-18,739,202,0,0
2025-08-18,740,87,0,0
2025-08-18,756,328,0,0
2025-08-18,757,206,0,0
2025-08-18,758,76,0,0
2025-08-18,760,15,0,0
2025-08-18,761,73,73,10360
2025-08-18,766,1,0,0
2025-08-18,772,8,0,0
2025-08-18,785,1,1,120
2025-08-18,790,27,0,0
2025-08-18,794,263,0,0
2025-08-18,795,240,0,0
2025-08-18,796,31,0,0
2025-08-18,797,37,0,0
2025-08-18,798,229,0,0
2025-08-18,799,242,0,0
2025-08-18,801,416,0,0
2025-08-18,804,82,0,0
2025-08-18,805,218,0,0
2025-08-18,806,215,0,0
2025-08-18,807,201,0,0
2025-08-18,808,169,0,0
2025-08-18,809,1,1,120
2025-08-18,812,239,0,0
2025-08-18,817,25,0,0
2025-08-18,818,1,0,0
2025-08-18,824,329,0,0
2025-08-18,825,192,0,0
2025-08-18,826,174,0,0
2025-08-18,827,152,0,0
2025-08-18,828,108,0,0
2025-08-18,844,127,0,0
2025-08-18,845,353,0,0
2025-08-18,848,401,0,0
2025-08-18,849,312,0,0
2025-08-18,850,194,0,0
2025-08-18,851,214,0,0
2025-08-18,854,5,0,0
2025-08-18,980,10,0,0
2025-08-18,990,40,0,0
2025-08-18,997,35,0,0
2025-08-18,1010,31,0,0
2025-08-18,1012,14,0,0
2025-08-18,1013,44,0,0
2025-08-18,1019,1,0,0
2025-08-18,1020,478,0,0
2025-08-18,1021,286,0,0
2025-08-18,1022,298,0,0
2025-08-18,1025,23,0,0
2025-08-18,1026,17,0,0
2025-08-18,1027,15,0,0
2025-08-18,1029,120,0,0
2025-08-18,1030,7,0,0
2025-08-18,1032,65,0,0
2025-08-18,1045,231,0,0
2025-08-18,1046,277,0,0
2025-08-18,1047,354,0,0
2025-08-18,1048,54,0,0
2025-08-19,12,6457,411,56370
2025-08-19,14,1804,308,45530
2025-08-19,18,1,0,0
2025-08-19,22,1280,65,10460
2025-08-19,30,15,0,0
2025-08-19,32,2,0,0
2025-08-19,54,179,8,1490
2025-08-19,56,264,47,10810
2025-08-19,58,17367,16323,3240660
2025-08-19,73,1,0,0
2025-08-19,87,1501,0,0
2025-08-19,108,26,0,0
2025-08-19,246,66,12,1002
2025-08-19,270,632,112,3373
2025-08-19,294,24,24,6190
2025-08-19,303,174,0,0
2025-08-19,324,147,0,0
2025-08-19,337,14,2,240
2025-08-19,340,210,0,0
2025-08-19,341,153,0,0
2025-08-19,342,19712,95,21760
2025-08-19,343,8404,31,7440
2025-08-19,344,4666,5,1200
2025-08-19,356,7,0,0
2025-08-19,371,258,141,1483
2025-08-19,375,5,0,0
2025-08-19,384,20,2,2000
2025-08-19,385,58,3,1340
2025-08-19,389,19,0,0
2025-08-19,396,13583,22,5280
2025-08-19,397,418,8,1920
2025-08-19,398,20,1,150
2025-08-19,409,1,0,0
2025-08-19,442,5,0,0
2025-08-19,458,10,3,540
2025-08-19,480,1,0,0
2025-08-19,482,23,0,0
2025-08-19,492,12,12,121
2025-08-19,496,1117,28,4920
2025-08-19,539,832,159,25820
2025-08-19,540,331,15,2800
2025-08-19,562,396,396,31630
2025-08-19,563,16934,16934,1661420
2025-08-19,564,152,0,0
2025-08-19,578,124,0,0
2025-08-19,579,147,0,0
2025-08-19,582,77,0,0
2025-08-19,583,12,0,0
2025-08-19,621,86,0,0
2025-08-19,634,72,70,799
2025-08-19,637,33,0,0
2025-08-19,638,47,0,0
2025-08-19,639,46,0,0
2025-08-19,643,16,0,0
2025-08-19,645,22,0,0
2025-08-19,646,23,0,0
2025-08-19,651,3,0,0
2025-08-19,654,2,0,0
2025-08-19,655,11,1,120
2025-08-19,667,3703,51,7230
2025-08-19,672,9,0,0
2025-08-19,674,67,0,0
2025-08-19,675,129,0,0
2025-08-19,676,67,0,0
2025-08-19,677,58,0,0
2025-08-19,678,141,0,0
2025-08-19,682,67,0,0
2025-08-19,683,78,0,0
2025-08-19,684,68,0,0
2025-08-19,685,67,0,0
2025-08-19,686,1,0,0
2025-08-19,687,66,0,0
2025-08-19,688,32,0,0
2025-08-19,700,116,0,0
2025-08-19,701,145,0,0
2025-08-19,702,141,0,0
2025-08-19,703,85,0,0
2025-08-19,725,34,0,0
2025-08-19,739,137,0,0
2025-08-19,740,70,0,0
2025-08-19,756,298,0,0
2025-08-19,757,235,0,0
2025-08-19,758,60,0,0
2025-08-19,760,28,0,0
2025-08-19,761,1786,1786,233900
2025-08-19,772,5,0,0
2025-08-19,790,35,1,120
2025-08-19,794,89,0,0
2025-08-19,795,79,0,0
2025-08-19,796,23,0,0
2025-08-19,797,32,0,0
2025-08-19,798,146,0,0
2025-08-19,799,152,0,0
2025-08-19,801,272,0,0
2025-08-19,804,57,0,0
2025-08-19,805,110,0,0
2025-08-19,806,57,0,0
2025-08-19,807,102,0,0
2025-08-19,808,91,0,0
2025-08-19,817,27,1,120
2025-08-19,818,2,0,0
2025-08-19,824,206,0,0
2025-08-19,825,230,0,0
2025-08-19,826,179,0,0
2025-08-19,827,264,0,0
2025-08-19,828,138,0,0
2025-08-19,845,178,0,0
2025-08-19,850,165,0,0
2025-08-19,851,189,0,0
2025-08-19,854,17,0,0
2025-08-19,980,5,0,0
2025-08-19,990,23,0,0
2025-08-19,995,1,0,0
2025-08-19,997,25,0,0
2025-08-19,1010,15,0,0
2025-08-19,1012,4,0,0
2025-08-19,1013,21,0,0
2025-08-19,1020,334,0,0
2025-08-19,1021,134,0,0
2025-08-19,1022,184,0,0
2025-08-19,1025,35,0,0
2025-08-19,1026,20,0,0
2025-08-19,1027,32,0,0
2025-08-19,1029,94,0,0
2025-08-19,1030,4,0,0
2025-08-19,1032,66,0,0
2025-08-19,1045,41,0,0
2025-08-19,1046,184,0,0
2025-08-19,1047,182,0,0
2025-08-19,1048,22,0,0
2025-08-19,1061,1,0,0
2025-08-20,12,12043,301,46320
2025-08-20,14,1231,148,22560
2025-08-20,18,1,0,0
2025-08-20,22,2520,141,21350
2025-08-20,26,5,0,0
2025-08-20,30,62,0,0
2025-08-20,32,3,0,0
2025-08-20,54,190,5,750
2025-08-20,56,181,21,4830
2025-08-20,58,38197,36370,6777950
2025-08-20,87,6363,0,0
2025-08-20,108,40,0,0
2025-08-20,246,73,24,3240
2025-08-20,270,1945,221,6042
2025-08-20,281,6,0,0
2025-08-20,290,1,0,0
2025-08-20,294,20,20,5350
2025-08-20,303,235,0,0
2025-08-20,324,223,0,0
2025-08-20,337,3,0,0
2025-08-20,340,283,0,0
2025-08-20,341,216,0,0
2025-08-20,342,38066,213,49440
2025-08-20,343,11280,39,9360
2025-08-20,344,6507,4,960
2025-08-20,356,2,0,0
2025-08-20,371,257,124,1279
2025-08-20,375,8,0,0
2025-08-20,384,19,4,4000
2025-08-20,385,59,4,4000
2025-08-20,389,20,0,0
2025-08-20,396,18791,22,5280
2025-08-20,397,372,9,2160
2025-08-20,398,23,2,330
2025-08-20,401,1,0,0
2025-08-20,442,3,0,0
2025-08-20,458,11,0,0
2025-08-20,482,18,0,0
2025-08-20,492,1,1,9
2025-08-20,496,1434,22,3240
2025-08-20,539,1542,347,55640
2025-08-20,540,271,14,2760
2025-08-20,562,437,437,36639
2025-08-20,563,16817,16817,1748957
2025-08-20,564,87,0,0
2025-08-20,568,2,0,0
2025-08-20,578,172,0,0
2025-08-20,579,235,0,0
2025-08-20,582,93,0,0
2025-08-20,583,6,0,0
2025-08-20,621,192,0,0
2025-08-20,634,53,45,529
2025-08-20,637,140,0,0
2025-08-20,638,91,0,0
2025-08-20,639,59,0,0
2025-08-20,643,12,0,0
2025-08-20,645,37,0,0
2025-08-20,646,41,0,0
2025-08-20,651,3,0,0
2025-08-20,654,2,0,0
2025-08-20,667,3677,32,4530
2025-08-20,674,114,0,0
2025-08-20,675,155,0,0
2025-08-20,676,220,0,0
2025-08-20,677,142,0,0
2025-08-20,678,297,0,0
2025-08-20,682,126,0,0
2025-08-20,683,150,0,0
2025-08-20,684,113,0,0
2025-08-20,685,142,0,0
2025-08-20,687,56,0,0
2025-08-20,688,71,0,0
2025-08-20,700,132,0,0
2025-08-20,701,255,0,0
2025-08-20,702,158,0,0
2025-08-20,703,68,0,0
2025-08-20,714,2,0,0
2025-08-20,725,116,0,0
2025-08-20,739,154,0,0
2025-08-20,740,70,0,0
2025-08-20,756,377,0,0
2025-08-20,757,296,0,0
2025-08-20,758,95,0,0
2025-08-20,760,71,0,0
2025-08-20,761,1099,1099,166650
2025-08-20,772,13,4,480
2025-08-20,790,34,0,0
2025-08-20,794,152,0,0
2025-08-20,795,143,0,0
2025-08-20,796,87,0,0
2025-08-20,797,74,0,0
2025-08-20,798,157,0,0
2025-08-20,799,178,0,0
2025-08-20,801,277,0,0
2025-08-20,804,61,0,0
2025-08-20,805,168,0,0
2025-08-20,806,232,0,0
2025-08-20,807,150,0,0
2025-08-20,808,189,0,0
2025-08-20,817,25,0,0
2025-08-20,818,4,0,0
2025-08-20,824,243,0,0
2025-08-20,825,52,0,0
2025-08-20,826,82,0,0
2025-08-20,827,81,0,0
2025-08-20,828,61,0,0
2025-08-20,845,246,0,0
2025-08-20,850,167,0,0
2025-08-20,851,207,0,0
2025-08-20,854,22,0,0
2025-08-20,980,6,0,0
2025-08-20,990,47,0,0
2025-08-20,997,61,0,0
2025-08-20,1010,77,0,0
2025-08-20,1012,6,0,0
2025-08-20,1013,14,0,0
2025-08-20,1020,345,0,0
2025-08-20,1021,154,0,0
2025-08-20,1022,120,0,0
2025-08-20,1025,68,0,0
2025-08-20,1026,37,0,0
2025-08-20,1027,40,0,0
2025-08-20,1029,166,0,0
2025-08-20,1030,17,0,0
2025-08-20,1032,149,0,0
2025-08-20,1045,128,0,0
2025-08-20,1046,198,0,0
2025-08-20,1047,226,0,0
2025-08-20,1048,41,0,0
2025-08-20,1061,1,0,0
2025-08-21,12,4156,204,30810
2025-08-21,14,824,98,15240
2025-08-21,18,6,0,0
2025-08-21,22,1990,44,8850
2025-08-21,26,2,0,0
2025-08-21,30,7,0,0
2025-08-21,32,5,0,0
2025-08-21,54,95,4,422
2025-08-21,56,206,32,7360
2025-08-21,58,11106,9437,1752150
2025-08-21,87,4443,0,0
2025-08-21,108,85,0,0
2025-08-21,246,56,0,0
2025-08-21,270,602,80,2924
2025-08-21,294,46,46,15130
2025-08-21,303,355,0,0
2025-08-21,324,344,0,0
2025-08-21,337,11,3,90
2025-08-21,340,399,0,0
2025-08-21,341,383,0,0
2025-08-21,342,17184,170,40800
2025-08-21,343,6081,77,18480
2025-08-21,344,2300,5,1200
2025-08-21,356,3,0,0
2025-08-21,371,228,118,1238
2025-08-21,375,6,0,0
2025-08-21,384,13,3,3000
2025-08-21,385,51,2,1170
2025-08-21,389,20,0,0
2025-08-21,396,6124,0,0
2025-08-21,397,389,6,1440
2025-08-21,398,65,10,1410
2025-08-21,401,2,0,0
2025-08-21,442,3,0,0
2025-08-21,458,42,2,300
2025-08-21,480,2,0,0
2025-08-21,481,1,0,0
2025-08-21,482,52,10,1800
2025-08-21,496,902,10,1560
2025-08-21,539,481,110,17800
2025-08-21,540,232,10,1880
2025-08-21,562,294,294,24996
2025-08-21,563,9506,9506,669314
2025-08-21,564,163,0,0
2025-08-21,578,265,0,0
2025-08-21,579,302,0,0
2025-08-21,582,163,0,0
2025-08-21,583,4,0,0
2025-08-21,621,287,0,0
2025-08-21,634,84,72,816
2025-08-21,637,214,0,0
2025-08-21,638,76,0,0
2025-08-21,639,119,0,0
2025-08-21,643,14,0,0
2025-08-21,645,24,0,0
2025-08-21,646,70,0,0
2025-08-21,654,2,0,0
2025-08-21,655,10,0,0
2025-08-21,667,1248,17,2370
2025-08-21,674,248,0,0
2025-08-21,675,243,0,0
2025-08-21,676,346,0,0
2025-08-21,677,190,0,0
2025-08-21,678,402,0,0
2025-08-21,682,177,0,0
2025-08-21,683,245,0,0
2025-08-21,684,232,0,0
2025-08-21,685,262,0,0
2025-08-21,687,98,0,0
2025-08-21,688,78,0,0
2025-08-21,700,134,0,0
2025-08-21,701,392,0,0
2025-08-21,702,202,0,0
2025-08-21,703,71,0,0
2025-08-21,725,128,0,0
2025-08-21,739,126,0,0
2025-08-21,740,79,0,0
2025-08-21,756,598,0,0
2025-08-21,757,515,0,0
2025-08-21,758,183,0,0
2025-08-21,760,216,0,0
2025-08-21,761,548,548,91850
2025-08-21,772,6,0,0
2025-08-21,790,27,0,0
2025-08-21,794,218,0,0
2025-08-21,795,189,0,0
2025-08-21,796,206,0,0
2025-08-21,797,177,0,0
2025-08-21,798,232,0,0
2025-08-21,799,267,0,0
2025-08-21,801,409,0,0
2025-08-21,804,68,0,0
2025-08-21,805,273,0,0
2025-08-21,806,379,0,0
2025-08-21,807,175,0,0
2025-08-21,808,237,0,0
2025-08-21,817,19,0,0
2025-08-21,818,3,0,0
2025-08-21,824,364,0,0
2025-08-21,845,331,0,0
2025-08-21,850,211,0,0
2025-08-21,851,195,0,0
2025-08-21,854,10,1,120
2025-08-21,980,5,0,0
2025-08-21,990,32,0,0
2025-08-21,997,26,0,0
2025-08-21,1010,25,0,0
2025-08-21,1012,2,0,0
2025-08-21,1013,1,0,0
2025-08-21,1020,456,0,0
2025-08-21,1021,275,0,0
2025-08-21,1022,227,0,0
2025-08-21,1025,116,0,0
2025-08-21,1026,81,0,0
2025-08-21,1027,111,0,0
2025-08-21,1029,236,0,0
2025-08-21,1030,31,0,0
2025-08-21,1032,265,0,0
2025-08-21,1045,189,0,0
2025-08-21,1046,320,0,0
2025-08-21,1047,341,0,0
2025-08-21,1048,83,0,0
2025-08-22,12,5460,123,18360
2025-08-22,14,920,74,11690
2025-08-22,18,3,0,0
2025-08-22,22,1366,133,20480
2025-08-22,26,3,0,0
2025-08-22,30,18,0,0
2025-08-22,32,2,0,0
2025-08-22,54,149,2,240
2025-08-22,56,199,25,5750
2025-08-22,58,11138,9506,1905650
2025-08-22,87,7079,0,0
2025-08-22,108,24,0,0
2025-08-22,246,54,12,1440
2025-08-22,270,1638,133,9450
2025-08-22,281,6,0,0
2025-08-22,290,4,0,0
2025-08-22,294,39,39,12910
2025-08-22,303,774,0,0
2025-08-22,324,880,0,0
2025-08-22,337,4,1,30
2025-08-22,340,909,0,0
2025-08-22,341,916,0,0
2025-08-22,342,11522,175,41760
2025-08-22,343,8360,42,10080
2025-08-22,344,3485,9,2160
2025-08-22,356,3,0,0
2025-08-22,371,255,133,1418
2025-08-22,375,5,0,0
2025-08-22,384,19,5,5000
2025-08-22,385,60,3,2170
2025-08-22,389,20,0,0
2025-08-22,396,11063,0,0
2025-08-22,397,325,7,1680
2025-08-22,398,54,11,1640
2025-08-22,401,1,0,0
2025-08-22,442,5,0,0
2025-08-22,458,35,5,780
2025-08-22,480,1,0,0
2025-08-22,482,79,0,0
2025-08-22,496,711,20,3320
2025-08-22,539,683,243,39260
2025-08-22,540,213,12,2240
2025-08-22,562,462,462,28647
2025-08-22,563,10433,10433,702337
2025-08-22,564,192,0,0
2025-08-22,578,226,0,0
2025-08-22,579,332,0,0
2025-08-22,582,137,0,0
2025-08-22,583,7,0,0
2025-08-22,621,194,0,0
2025-08-22,634,84,77,828
2025-08-22,637,318,0,0
2025-08-22,638,107,0,0
2025-08-22,639,113,0,0
2025-08-22,643,7,0,0
2025-08-22,645,19,0,0
2025-08-22,646,62,0,0
2025-08-22,651,2,0,0
2025-08-22,652,1,0,0
2025-08-22,654,1,0,0
2025-08-22,655,5,2,300
2025-08-22,667,1333,40,5880
2025-08-22,674,232,0,0
2025-08-22,675,281,0,0
2025-08-22,676,248,0,0
2025-08-22,677,231,0,0
2025-08-22,678,460,0,0
2025-08-22,682,203,0,0
2025-08-22,683,280,0,0
2025-08-22,684,241,0,0
2025-08-22,685,263,0,0
2025-08-22,687,129,0,0
2025-08-22,688,173,0,0
2025-08-22,700,267,0,0
2025-08-22,701,300,0,0
2025-08-22,702,338,0,0
2025-08-22,703,146,0,0
2025-08-22,714,1,0,0
2025-08-22,725,195,0,0
2025-08-22,739,280,0,0
2025-08-22,740,147,0,0
2025-08-22,756,612,0,0
2025-08-22,757,540,0,0
2025-08-22,758,205,0,0
2025-08-22,760,180,0,0
2025-08-22,761,525,525,85850
2025-08-22,785,6,0,0
2025-08-22,786,6,0,0
2025-08-22,790,29,0,0
2025-08-22,794,502,0,0
2025-08-22,795,535,0,0
2025-08-22,796,189,0,0
2025-08-22,797,191,0,0
2025-08-22,798,263,0,0
2025-08-22,799,252,0,0
2025-08-22,801,456,0,0
2025-08-22,804,98,0,0
2025-08-22,805,333,0,0
2025-08-22,806,407,0,0
2025-08-22,807,261,0,0
2025-08-22,808,335,0,0
2025-08-22,817,27,0,0
2025-08-22,818,3,0,0
2025-08-22,824,400,0,0
2025-08-22,845,461,0,0
2025-08-22,850,436,0,0
2025-08-22,851,340,0,0
2025-08-22,854,14,0,0
2025-08-22,980,23,0,0
2025-08-22,990,1,0,0
2025-08-22,997,5,0,0
2025-08-22,1020,492,0,0
2025-08-22,1021,202,0,0
2025-08-22,1022,211,0,0
2025-08-22,1025,107,0,0
2025-08-22,1026,67,0,0
2025-08-22,1027,74,0,0
2025-08-22,1029,243,0,0
2025-08-22,1030,24,0,0
2025-08-22,1032,198,0,0
2025-08-22,1045,180,0,0
2025-08-22,1046,302,0,0
2025-08-22,1047,353,0,0
2025-08-22,1048,82,0,0
2025-08-23,12,1338,22,3480
2025-08-23,14,540,48,7410
2025-08-23,18,2,0,0
2025-08-23,22,838,58,9120
2025-08-23,26,7,0,0
2025-08-23,30,64,0,0
2025-08-23,54,112,0,0
2025-08-23,56,216,31,7130
2025-08-23,58,2122,1434,316850
2025-08-23,87,1770,1,150
2025-08-23,108,36,0,0
2025-08-23,246,29,6,720
2025-08-23,270,650,60,2694
2025-08-23,281,1,0,0
2025-08-23,294,39,39,9620
2025-08-23,303,852,0,0
2025-08-23,324,999,0,0
2025-08-23,337,8,1,30
2025-08-23,340,1076,0,0
2025-08-23,341,1024,0,0
2025-08-23,342,6480,149,35680
2025-08-23,343,3626,51,12240
2025-08-23,344,1449,7,1680
2025-08-23,356,8,0,0
2025-08-23,371,241,146,1577
2025-08-23,375,9,0,0
2025-08-23,384,18,6,6000
2025-08-23,385,9,4,4000
2025-08-23,389,24,0,0
2025-08-23,396,2051,0,0
2025-08-23,397,381,6,1440
2025-08-23,398,18,6,1510
2025-08-23,409,2,0,0
2025-08-23,458,16,5,900
2025-08-23,482,118,10,1800
2025-08-23,496,1154,21,3540
2025-08-23,539,314,111,17980
2025-08-23,540,133,6,1120
2025-08-23,562,276,276,21578
2025-08-23,563,6590,6590,284903
2025-08-23,564,217,0,0
2025-08-23,578,342,0,0
2025-08-23,579,462,0,0
2025-08-23,582,164,0,0
2025-08-23,583,11,0,0
2025-08-23,621,256,0,0
2025-08-23,634,40,38,397
2025-08-23,637,404,0,0
2025-08-23,638,134,0,0
2025-08-23,639,157,0,0
2025-08-23,643,8,1,120
2025-08-23,645,21,1,200
2025-08-23,646,155,0,0
2025-08-23,651,1,0,0
2025-08-23,652,1,0,0
2025-08-23,654,2,0,0
2025-08-23,655,6,1,180
2025-08-23,667,390,4,660
2025-08-23,674,352,0,0
2025-08-23,675,379,0,0
2025-08-23,676,330,0,0
2025-08-23,677,257,0,0
2025-08-23,678,472,0,0
2025-08-23,682,273,0,0
2025-08-23,683,367,0,0
2025-08-23,684,241,0,0
2025-08-23,685,282,0,0
2025-08-23,687,157,0,0
2025-08-23,688,163,0,0
2025-08-23,700,236,0,0
2025-08-23,701,251,0,0
2025-08-23,702,321,0,0
2025-08-23,703,174,0,0
2025-08-23,714,1,0,0
2025-08-23,725,279,0,0
2025-08-23,739,307,0,0
2025-08-23,740,155,0,0
2025-08-23,756,580,0,0
2025-08-23,757,516,0,0
2025-08-23,758,221,0,0
2025-08-23,760,215,0,0
2025-08-23,761,246,246,47170
2025-08-23,766,1,0,0
2025-08-23,772,9,1,140
2025-08-23,790,19,0,0
2025-08-23,794,635,0,0
2025-08-23,795,657,0,0
2025-08-23,796,199,0,0
2025-08-23,797,212,0,0
2025-08-23,798,294,0,0
2025-08-23,799,277,0,0
2025-08-23,801,567,0,0
2025-08-23,804,125,0,0
2025-08-23,805,466,0,0
2025-08-23,806,656,0,0
2025-08-23,807,393,0,0
2025-08-23,808,442,0,0
2025-08-23,817,22,0,0
2025-08-23,818,2,0,0
2025-08-23,824,407,0,0
2025-08-23,845,559,0,0
2025-08-23,850,385,0,0
2025-08-23,851,362,0,0
2025-08-23,854,3,0,0
2025-08-23,980,5,0,0
2025-08-23,990,5,0,0
2025-08-23,997,1,0,0
2025-08-23,1010,2,0,0
2025-08-23,1013,1,0,0
2025-08-23,1020,570,0,0
2025-08-23,1021,233,0,0
2025-08-23,1022,275,0,0
2025-08-23,1025,136,0,0
2025-08-23,1026,80,0,0
2025-08-23,1027,101,0,0
2025-08-23,1029,258,0,0
2025-08-23,1030,34,0,0
2025-08-23,1032,168,0,0
2025-08-23,1045,272,0,0
2025-08-23,1046,354,0,0
2025-08-23,1047,355,0,0
2025-08-23,1048,113,0,0
2025-08-24,12,22,6,1080
2025-08-24,14,256,27,4740
2025-08-24,18,2,0,0
2025-08-24,22,545,36,5700
2025-08-24,26,2,0,0
2025-08-24,30,3,0,0
2025-08-24,32,3,0,0
2025-08-24,54,125,0,0
2025-08-24,56,190,40,9200
2025-08-24,58,40,5,5300
2025-08-24,87,1,0,0
2025-08-24,108,26,0,0
2025-08-24,246,36,0,0
2025-08-24,270,509,99,908
2025-08-24,281,4,0,0
2025-08-24,294,40,40,15190
2025-08-24,303,909,0,0
2025-08-24,324,939,0,0
2025-08-24,337,5,0,0
2025-08-24,340,969,0,0
2025-08-24,341,998,0,0
2025-08-24,342,428,66,15840
2025-08-24,343,561,70,16800
2025-08-24,344,98,10,2400
2025-08-24,356,6,0,0
2025-08-24,371,359,217,2428
2025-08-24,375,1,0,0
2025-08-24,384,12,1,1000
2025-08-24,385,9,2,2000
2025-08-24,389,24,0,0
2025-08-24,396,28,0,0
2025-08-24,397,386,7,1680
2025-08-24,398,15,2,380
2025-08-24,401,1,0,0
2025-08-24,442,3,0,0
2025-08-24,458,9,3,540
2025-08-24,480,2,0,0
2025-08-24,482,111,0,0
2025-08-24,492,7,6,63
2025-08-24,496,929,11,1980
2025-08-24,539,149,10,1800
2025-08-24,540,129,16,3000
2025-08-24,562,332,332,22089
2025-08-24,563,6674,6674,231280
2025-08-24,564,226,0,0
